title,label1,label2,label3,label4,label5,label6
CMM软件过程成熟度框架，以及这个过程告诉你该做什么,knowledge,第10章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
各等级的基本特征（初始级）如组织、项目、过程能力等,knowledge,第10章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
可重复级的主要特征：组织、项目、过程能力,knowledge,第10章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
具备以上过程能力特征的途径——实现关键过程域、过程能力（的和一致的）,knowledge,第10章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
定量管理级（实现了关键过程域）的主要特征：项目、组织、过程能力,knowledge,第10章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
软件项目管理、CMM和ISO9000(3),knowledge,第10章,第3节,软件工程,北京大学,王立福，孙艳春，刘学
关于五个级别的3点说明（第1级—>第2级的提升；第1级组织的成功依赖于人员能力；每一级成功有效实现的基础）,knowledge,第10章,第3节,软件工程,北京大学,王立福，孙艳春，刘学
各等级的关键过程域（共18个）,knowledge,第10章,第3节,软件工程,北京大学,王立福，孙艳春，刘学
成熟度等级的内部结构（CMM的每个等级通过三个层次定义：）关键过程域、公共特征、关键实践；并依次细致解释这几个方面）,knowledge,第10章,第3节,软件工程,北京大学,王立福，孙艳春，刘学
简单介绍公有特征（有关实施的公共特征：执行的活动、对执行的承诺、执行能力、测量和分析、实施验证、）,knowledge,第10章,第3节,软件工程,北京大学,王立福，孙艳春，刘学
说明为什么要将建立过程的制度,knowledge,第10章,第3节,软件工程,北京大学,王立福，孙艳春，刘学
关于等级内部结构的小结（每个等级、每个关键过程域、公共特征、关键实践）,knowledge,第10章,第3节,软件工程,北京大学,王立福，孙艳春，刘学
阐述CMM不涉及的问题（CMM没有强调的、但间接隐含涉及的问题）,knowledge,第10章,第3节,软件工程,北京大学,王立福，孙艳春，刘学
介绍基本思想（1强调过程途径、2理论基础——费根堡姆体系、3使用经验、4受影响的其它模型、5ISO9000质量标准——起源与应用、核心过程）,knowledge,第10章,第3节,软件工程,北京大学,王立福，孙艳春，刘学
互联网概念、互联网计算环境的新型特征、互联网计算的新型应用模式、互联网软件工程观(1),knowledge,第11章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
互联网与信息技术概述,knowledge,第11章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
互联网的演变,knowledge,第11章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
互联网计算的新型应用模式简述,knowledge,第11章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
互联网计算的新型应用模式——云计算,knowledge,第11章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
互联网计算的新型应用模式——软件服务,knowledge,第11章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
互联网计算的新型应用模式——海量数据处理,knowledge,第11章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
互联网计算的新型应用模式——社交网络,knowledge,第11章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
互联网计算的新型应用模式——自然人机交互,knowledge,第11章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
互联网概念、互联网计算环境的新型特征、互联网计算的新型应用模式、互联网软件工程观(2),knowledge,第11章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
互联网计算的新型应用模式——物联网,knowledge,第11章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
互联网计算的新型应用模式——人-机-物融合的新型网络环境,knowledge,第11章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
互联网计算的新型应用模式——互联网计算环境的新型特征,knowledge,第11章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
互联网计算的新型应用模式——互联网环境下信息获取与用户需求,knowledge,第11章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
互联网计算的新型应用模式——面向互联网的软件技术,knowledge,第11章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
软件技术发展脉络,knowledge,第11章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
对互联网软件工程观的一点思考,knowledge,第11章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
基于云+端模式的软件开发与运行技术体系,knowledge,第11章,第2节,软件工程,北京大学,王立福，孙艳春，刘学
软件开发工具与环境(1),knowledge,第12章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
计算机软件开发CASE工具，及相关的分类（工具、工作台、境）,knowledge,第12章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
详细展开程序设计工作台的结构（源程序、程序库、可执行程序等）,knowledge,第12章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
介绍了一个设计和分析工作台（围绕中央信息仓库）,knowledge,第12章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
介绍了一个设计和分析工作台（围绕中央信息仓库）,knowledge,第12章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
软件开发环境的定义 、软件工程环境的定义及特征,knowledge,第12章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
几种工具集成模型（五级模型、APSE模型、一个环境的层次模型）,knowledge,第12章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
大型软件开发环境青鸟系统（主流的开发语言、应用等）及几种开发工具（MyEclipse、 Visual Stdio、Eclipse等）,knowledge,第12章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
软件工程环境（SEE）的讲解，详细介绍了五级模型工具集成、数据集成、表示集成、命令集成、交互集成（实现了用户界面和表示法的一致）、控制集成和过程集成等,knowledge,第12章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
说明APSE模型（美国国防部给出，核心）,knowledge,第12章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
讲解了一个环境的层次模型（把平台服务进一步优化为一系列服务，如窗口服务、框架服务）,knowledge,第12章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
关于工具集成的再划分、PCTE概念、研究进展,knowledge,第12章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
青鸟系统的介绍（设计思想、结构模型的设计）,knowledge,第12章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
从几款主流的开发平台、主流的应用环境去看待目前的软件开 发工具环境（Eclipse/ dreamweaver/ zend studio/Android studio/ Eclipse+ADT等）,knowledge,第12章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
软件开发工具与环境(2),knowledge,第13章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
第一章 软件工程概论回顾,knowledge,第13章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
第二章 软件过程回顾,knowledge,第13章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
第三章 软件需求与软件需求规约回顾,knowledge,第13章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
第四章 结构化分析方法回顾,knowledge,第13章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
第五章 结构化设计、第六章 敏捷软件开发回顾,knowledge,第13章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
第七章 面向对象的方法UML及OOA回,knowledge,第13章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
第七章 面向对象的设计、第八章 面向对象设计、分析和编程回顾,knowledge,第13章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
第九章 软件工程项目管理概述回顾,knowledge,第13章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
第十章 计算辅助软件工程CASE回顾,knowledge,第13章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
软件工程作业讲评(1),knowledge,第14章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
习题：分析增量模型和演化模型之间的区别,knowledge,第14章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
习题：简述原型构造在软件开发中的作用,knowledge,第14章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
习题：简述软件需求的分类，以你熟悉的一个软件项目说明该项目中的各种软件需求,knowledge,第14章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
习题：举例说明结构化方法给出的控制复杂性机制,knowledge,第14章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
习题：软件工程教科书上P85页第8题，并给出该系统的use case图,knowledge,第14章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
第一次作业答题情况总结,knowledge,第14章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
习题：选择一个给出的系统，编写一个简要的系统需求说明,knowledge,第14章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
习题：如何理解模块独立性？用什么指标来衡量模块独立性,knowledge,第14章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
习题：模块独立性与信息隐蔽（反映模块化有效程序的属性）有何联系,knowledge,第14章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
习题：耦合性的概念和软件的可移植性有什么关系，请举例说明你的论据,knowledge,第14章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
习题：模块的内聚性程度与该模块在分层结构中的位置有关系吗？说明你的论据,knowledge,第14章,第1节,软件工程,北京大学,王立福，孙艳春，刘学
